freq_hz,mean_db,p05_db,p95_db
1661.695250077689,34.59811730165391,34.060907894548855,35.12141737388226
1710.3410003378397,34.41846707070586,33.87276543470869,34.95071712924777
1760.4108438655526,34.235924224819826,33.681955537414,34.77690888840695
1811.9464706671222,34.050563665280336,33.48855743435812,34.600061268783165
1864.9907912142962,33.86246190598257,33.2926509950715,34.42024552927507
1919.587972173111,33.67169674186731,33.09431643068443,34.237535216502906
1975.7834731786995,33.47834692812253,32.89363401412425,34.052005814368705
2033.6240846866724,33.28249187219722,32.69068381785939,33.86373439988428
2093.157966932574,33.08421134036414,32.48554547000315,33.67279930793809
2154.4346900318824,32.883585180257725,32.27829792930921,33.47927980736831
2217.505275253932,32.68069306050951,32.06901927933018,33.28325579039245
2282.4222375040977,32.47561422831377,31.85778654177395,33.08480747712279
2349.239629049658,32.26842728547893,31.644675508880468,32.88401513657625
2418.0130845257204,32.05920998326579,31.429760594455832,32.68095882527654
2488.7998672586646,31.848039036080294,31.213114703040862,32.4757181442477
2561.658916945727,31.634989953877994,30.994809116556553,32.26837201491796
2636.650898730358,31.420136892953664,30.77491339765976,32.05899847419368
2713.838253714277,31.203552524629107,30.553495308955387,31.847674488727087
2793.285250948253,30.985307921217395,30.330620747147,31.63447578819131
2875.058040944877,30.765472458530862,30.1063536911626,31.419476717191234
2959.224710757954,30.544113734111612,29.88075616326491,31.202750105280302
3045.855340674284,30.321297500296556,29.653888202144376,30.984367154420124
3135.0220625651123,30.097087611181315,29.425807846994974,30.764397343111273
3226.7991199458083,29.87154598251677,29.196571131587156,30.542908346338304
3321.262929793748,29.644732563559295,28.966232087376333,30.319965970408166
3418.4921461759272,29.416705319893186,28.734842754716766,30.095634101716996
3518.5677257392626,29.187520226257053,28.502453201289544,29.86997466845391
3621.5729951180747,28.95723126842589,28.269111546896784,29.643047614239734
3727.593720314938,28.72589045323098,28.034863993820643,29.41491088270114
3836.718178112645,28.493547825835275,27.799754861995705,29.185620411995572
3949.037229576698,28.260251493423716,27.56382662829367,28.955230138326524
4064.6443957096276,28.0260476545131,27.32711996927074,28.723792007520885
4183.635935320019,27.79098063313347,27.08967380677906,28.49135599377905
4306.11092517117,27.555092917182765,26.851525355893653,28.25797012475184
4432.171342476086,27.31842520030633,26.612710174655138,28.023680512145404
4561.9221498074585,27.08101642670309,26.373262215175583,27.788531387104896
4695.471382493426,26.842903838308818,26.133213875699333,27.552565139678368
4832.930238571752,26.604123023856115,25.892596053253925,27.31582236171367
4974.413171377451,26.364707969356118,25.65143819656569,27.07834189259216
5120.0379848408875,26.124691109591613,25.409768358952576,26.840160867252965
5269.925931575656,25.884103380254263,25.16761325094176,26.601314766010542
