freq_hz,s11_re,s11_im,s21_re,s21_im,s21_db
100527500.0,-0.9893972006260259,-0.14066251310010638,0.005089083231373449,-0.03579578234387405,-28.83645734243293
100650000.0,-0.9894386850699958,-0.14038994422594142,0.00506854133002547,-0.03572200912575509,-28.85471730660401
100772500.0,-0.9894799153652064,-0.1401184769578424,0.005048140494226538,-0.03564864347249369,-28.8729129493237
100895000.0,-0.9895208936837517,-0.1398481040935682,0.005027879408848992,-0.03557568233209393,-28.89104457233884
101017500.0,-0.9895616221739849,-0.13957881849418724,0.005007756774226532,-0.03550312268306484,-28.90911247514621
101140000.0,-0.9896021029608346,-0.1393106130833771,0.004987771305936032,-0.035430961534049635,-28.927116955013354
101262500.0,-0.9896423381461151,-0.13904348084673304,0.004967921734582875,-0.03535919592346006,-28.94505830699923
101385000.0,-0.9896823298088326,-0.138777414831086,0.004948206805589833,-0.03528782291911601,-28.962936823974562
101507500.0,-0.9897220800054853,-0.13851240814382929,0.004928625278989403,-0.03521683961789037,-28.980752796642044
101630000.0,-0.9897615907703605,-0.1382484539522543,0.004909175929219523,-0.035146243145358864,-28.99850651355623
101752500.0,-0.989800864115826,-0.1379855454828952,0.004889857544922605,-0.03507603065545481,-29.016198261143266
101875000.0,-0.9898399020326172,-0.13772367602088154,0.004870668928747844,-0.03500619933012894,-29.033828323720353
101997500.0,-0.9898787064901199,-0.1374628389093002,0.0048516088971567424,-0.03493674637901396,-29.051396983515016
102120000.0,-0.9899172794366498,-0.13720302754856478,0.004832676280231716,-0.03486766903909368,-29.068904520684164
102242500.0,-0.9899556227997252,-0.13694423539579406,0.004813869921487889,-0.034798964574377186,-29.086351213332883
102365000.0,-0.9899937384863371,-0.13668645596419782,0.004795188677687831,-0.03473063027557729,-29.10373733753309
102487500.0,-0.9900316283832166,-0.136429682822471,0.004776631418659283,-0.03466266345979351,-29.12106316734195
102610000.0,-0.990069294357095,-0.1361739095941957,0.00475819702711585,-0.0345950614701997,-29.138328974820045
102732500.0,-0.9901067382549631,-0.13591912995725083,0.004739884398480507,-0.03452782167573584,-29.15553503004942
102855000.0,-0.9901439619043232,-0.13566533764322902,0.00472169244071193,-0.03446094147080419,-29.172681601151382
102977500.0,-0.9901809671134417,-0.13541252643686208,0.004703620074133635,-0.034394418274969814,-29.189768954304057
103100000.0,-0.9902177556715933,-0.13516069017545232,0.004685666231265752,-0.034328249532664966,-29.206797353759892
103222500.0,-0.9902543293493054,-0.1349098227483126,0.004667829856659524,-0.03426243271289789,-29.22376706186279
103345000.0,-0.9902906898985946,-0.1346599180962123,0.004650109906734402,-0.034196965308965446,-29.240678339065198
103467500.0,-0.9903268390532044,-0.1344109702108315,0.0046325053496177075,-0.0341318448381698,-29.257531443944917
103590000.0,-0.9903627785288374,-0.13416297313422143,0.004615015164986828,-0.03406706884153905,-29.274326633221758
103712500.0,-0.9903985100233806,-0.13391592095827126,0.004597638343913842,-0.034002634883551444,-29.291064161774077
103835000.0,-0.990434035217134,-0.1336698078241831,0.004580373888712663,-0.033938540551863794,-29.307744282654976
103957500.0,-0.9904693557730297,-0.13342462792195256,0.004563220812788509,-0.0338747834570433,-29.3243672471085
104080000.0,-0.9905044733368521,-0.13318037548985573,0.004546178140489718,-0.0338113612323031,-29.34093330458554
104202500.0,-0.9905393895374514,-0.13293704481394333,0.004529244906961904,-0.03374827153324151,-29.357442702759617
104325000.0,-0.9905741059869572,-0.1326946302275411,0.004512420158004362,-0.03368551203758476,-29.373895687542472
104447500.0,-0.9906086242809862,-0.1324531261107557,0.004495702949928681,-0.033623080444933215,-29.390292503099488
104570000.0,-0.9906429459988483,-0.13221252688998755,0.004479092349419565,-0.03356097447651103,-29.406633391864986
104692500.0,-0.9906770727037494,-0.13197282703744978,0.004462587433397795,-0.03349919187491928,-29.42291859455728
104815000.0,-0.990711005942992,-0.13173402107069265,0.004446187288885287,-0.033437730403892287,-29.439148350193626
104937500.0,-0.9907447472481707,-0.1314961035521341,0.004429891012872238,-0.03337658784805734,-29.455322896105027
105060000.0,-0.990778298135367,-0.13125906908859644,0.004413697712186311,-0.03331576201269763,-29.4714424679508
105182500.0,-0.9908116601053405,-0.1310229123308483,0.004397606503363786,-0.033255250723518266,-29.487507299733082
105305000.0,-0.9908448346437171,-0.13078762797315244,0.004381616512522719,-0.03319505182641557,-29.503517623811092
105427500.0,-0.9908778232211753,-0.1305532107528195,0.004365726875238031,-0.03313516318724945,-29.51947367091531
105550000.0,-0.9909106272936289,-0.13031965544976634,0.004349936736418431,-0.03307558269161858,-29.535375670161482
105672500.0,-0.9909432483024067,-0.13008695688608088,0.004334245250185301,-0.033016308244638914,-29.55122384906446
105795000.0,-0.9909756876744311,-0.1298551099255913,0.004318651579753327,-0.03295733777072488,-29.567018433551922
105917500.0,-0.9910079468223935,-0.12962410947344125,0.004303154897312987,-0.032898669213373595,-29.582759647977916
106040000.0,-0.9910400271449267,-0.12939395047566998,0.0042877543839147875,-0.03284030053495193,-29.59844771513628
106162500.0,-0.991071930026775,-0.12916462791879738,0.004272449229355241,-0.03278222971648638,-29.614082856273942
106285000.0,-0.9911036568389623,-0.1289361368294142,0.004257238632064543,-0.0327244547574556,-29.629665291104033
106407500.0,-0.9911352089389578,-0.12870847227377746,0.004242121798995956,-0.03266697367558589,-29.645195237818896
106530000.0,-0.9911665876708385,-0.1284816293574106,0.004227097945516833,-0.03260978450664919,-29.66067291310294
106652500.0,-0.9911977943654506,-0.12825560322470816,0.004212166295301242,-0.03255288530426373,-29.676098532145375
106775000.0,-0.9912288303405684,-0.1280303890585458,0.004197326080224222,-0.03249627413969739,-29.691472308652823
106897500.0,-0.991259696901049,-0.12780598207989466,0.0041825765402575986,-0.03243994910167356,-29.706794454861747
107020000.0,-0.9912903953389879,-0.12758237754744023,0.004167916923367328,-0.032383908296179514,-29.722065181550796
107142500.0,-0.991320926933871,-0.1273595707572061,0.004153346485412362,-0.03232814984627732,-29.737284698053035
107265000.0,-0.9913512929527231,-0.12713755704218224,0.004138864490045024,-0.03227267189191715,-29.752453212267994
107387500.0,-0.9913814946502568,-0.12691633177195716,0.0041244702086128265,-0.032217472589753104,-29.767570930673646
107510000.0,-0.9914115332690182,-0.12669589035235518,0.004110162920061736,-0.03216255011296128,-29.782638058338215
107632500.0,-0.9914414100395298,-0.12647622822507765,0.004095941910840875,-0.03210790265106034,-29.7976547989319
107755000.0,-0.9914711261804324,-0.12625734086734824,0.004081806474808584,-0.032053528409734244,-29.81262135473845
107877500.0,-0.9915006828986249,-0.12603922379156285,0.004067755913139876,-0.031999425610657335,-29.82753792666667
108000000.0,-0.9915300813894022,-0.1258218725449433,0.004053789534235245,-0.03194559249132173,-29.842404714261704
108122500.0,-0.9915593228365909,-0.12560528270919555,0.004039906653630786,-0.03189202730486681,-29.857221915716323
108245000.0,-0.9915884084126828,-0.12538944990017126,0.0040261065939096,-0.03183872831991087,-29.87198972788206
108367500.0,-0.9916173392789686,-0.12517436976753396,0.004012388684614533,-0.031785693820385104,-29.88670834628014
108490000.0,-0.9916461165856654,-0.1249600379944289,0.0039987522621621335,-0.031732922105369495,-29.90137796511246
108612500.0,-0.9916747414720487,-0.12474645029715663,0.003985196669757846,-0.031680411488930846,-29.91599877727233
108735000.0,-0.9917032150665761,-0.12453360242485065,0.003971721257312472,-0.031628160299963036,-29.930570974355128
108857500.0,-0.9917315384870142,-0.12432149015915861,0.003958325381359762,-0.031576166882028966,-29.945094746668918
108980000.0,-0.9917597128405615,-0.12411010931392724,0.003945008404975247,-0.03152442959320481,-29.959570283244872
109102500.0,-0.9917877392239699,-0.12389945573489115,0.003931769697696198,-0.03147294680592609,-29.973997771847642
109225000.0,-0.9918156187236652,-0.1236895252993651,0.0039186086354427475,-0.031421716906835734,-29.988377398985577
109347500.0,-0.9918433524158643,-0.1234803139159394,0.003905524600440098,-0.03137073829663389,-30.00270934992092
109470000.0,-0.991870941366694,-0.12327181752417996,0.0038925169811418934,-0.03132000938992998,-30.016993808679807
109592500.0,-0.991898386632304,-0.12306403209433041,0.0038795851721546135,-0.03126952861509611,-30.03123095806224
109715000.0,-0.9919256892589822,-0.12285695362701836,0.00386672857416308,-0.031219294414122772,-30.04542097965192
109837500.0,-0.9919528502832664,-0.12265057815296562,0.0038539465938570144,-0.031169305242476065,-30.059564053825987
109960000.0,-0.9919798707320551,-0.12244490173270042,0.00384123864385861,-0.031119559568956845,-30.073660359764673
110082500.0,-0.9920067516227156,-0.12223992045627385,0.003828604142651129,-0.031070055875561473,-30.087710075460862
110205000.0,-0.9920334939631937,-0.12203563044297926,0.003816042514508508,-0.031020792657344403,-30.101713377729542
110327500.0,-0.9920600987521188,-0.12183202784107498,0.0038035531894259544,-0.0309717684222825,-30.115670442217144
110450000.0,-0.9920865669789076,-0.12162910882750982,0.0037911356030514943,-0.030922981691140876,-30.12958144341088
110572500.0,-0.9921128996238705,-0.1214268696076523,0.0037787891966184943,-0.030874430997340562,-30.143446554647838
110695000.0,-0.9921390976583114,-0.12122530641502244,0.0037665134168791215,-0.030826114886827717,-30.157265948124127
110817500.0,-0.9921651620446296,-0.12102441551102665,0.0037543077160387024,-0.03077803191794439,-30.171039794903855
110940000.0,-0.9921910937364176,-0.12082419318469576,0.0037421715516910343,-0.030730180661301003,-30.184768264928053
111062500.0,-0.9922168936785625,-0.12062463575242623,0.0037301043867545612,-0.030682559699650305,-30.19845152702348
111185000.0,-0.9922425628073394,-0.1204257395577235,0.003718105689409437,-0.030635167627762836,-30.212089748911364
111307500.0,-0.9922681020505085,-0.12022750097094888,0.00370617493303546,-0.030588003052304,-30.22568309721607
111430000.0,-0.9922935123274103,-0.12002991638906943,0.003694311596150876,-0.030541064591712613,-30.239231737473652
111552500.0,-0.9923187945490571,-0.1198329822354099,0.0036825151623519916,-0.030494350876080857,-30.252735834140317
111675000.0,-0.9923439496182251,-0.11963669495940768,0.0036707851202536284,-0.030447860547035726,-30.266195550600866
111797500.0,-0.9923689784295472,-0.1194410510363714,0.0036591209634304154,-0.03040159225762199,-30.279611049176975
111920000.0,-0.9923938818695993,-0.11924604696724063,0.0036475221903588422,-0.03035554467218644,-30.29298249113546
112042500.0,-0.9924186608169913,-0.11905167927834939,0.0036359883043601245,-0.030309716466263584,-30.30631003669642
112165000.0,-0.9924433161424526,-0.11885794452119208,0.003624518813543855,-0.030264106326462776,-30.31959384504131
112287500.0,-0.9924678487089196,-0.11866483927219175,0.0036131132307524027,-0.030218712950356653,-30.33283407432096
112410000.0,-0.9924922593716192,-0.1184723601324708,0.003601771073506062,-0.03017353504637083,-30.34603088166348
112532500.0,-0.9925165489781548,-0.11828050372762496,0.003590491863948963,-0.03012857133367506,-30.359184423182132
112655000.0,-0.9925407183685866,-0.11808926670749875,0.003579275128795703,-0.03008382054207566,-30.372294853983057
112777500.0,-0.9925647683755152,-0.11789864574596413,0.0035681203992786797,-0.03003928141190908,-30.38536232817303
112900000.0,-0.9925886998241615,-0.11770863754070127,0.0035570272110961674,-0.029994952693936972,-30.398386998867032
113022500.0,-0.9926125135324477,-0.11751923881298201,0.0035459951043610616,-0.02995083314924233,-30.41136901819584
113145000.0,-0.9926362103110729,-0.1173304463074549,0.0035350236235503108,-0.029906921549126875,-30.42430853731347
113267500.0,-0.9926597909635949,-0.11714225679193381,0.003524112317455049,-0.02986321667500981,-30.43720570640461
113390000.0,-0.9926832562865038,-0.11695466705718764,0.003513260739131362,-0.029819717318327537,-30.450060674691947
113512500.0,-0.9927066070692984,-0.11676767391673298,0.0035024684458517304,-0.029776422280434773,-30.462873590443436
113635000.0,-0.9927298440945628,-0.11658127420662906,0.0034917349990571133,-0.029733330372506705,-30.475644600979486
113757500.0,-0.9927529681380367,-0.11639546478527432,0.003481059964309657,-0.029690440415442304,-30.488373852680116
113880000.0,-0.9927759799686928,-0.11621024253320617,0.003470442911246056,-0.02964775123976889,-30.501061490991983
114002500.0,-0.9927988803488041,-0.11602560435290155,0.003459883413531491,-0.029605261685547616,-30.513707660435404
114125000.0,-0.9928216700340188,-0.11584154716858111,0.0034493810488142166,-0.02956297060228026,-30.52631250461127
114247500.0,-0.9928443497734286,-0.11565806792601427,0.0034389353986807093,-0.02952087684881697,-30.53887616620792
114370000.0,-0.992866920309638,-0.11547516359232715,0.0034285460486114376,-0.029478979293265137,-30.55139878700794
114492500.0,-0.9928893823788336,-0.11529283115581215,0.003418212587937185,-0.029437276812899323,-30.563880507894883
114615000.0,-0.9929117367108512,-0.11511106762573968,0.003407934609795962,-0.029395768294072255,-30.57632146885996
114737500.0,-0.9929339840292429,-0.11492987003217213,0.0033977117110904815,-0.029354452632126816,-30.58872180900864
114860000.0,-0.9929561250513417,-0.114749235425779,0.003387543492446167,-0.029313328731309058,-30.601081666567204
114982500.0,-0.9929781604883298,-0.11456916087765556,0.0033774295581697473,-0.0292723955046823,-30.613401178889227
115105000.0,-0.9930000910452985,-0.11438964347914127,0.0033673695162083324,-0.02923165187404201,-30.62568048246201
115227500.0,-0.9930219174213157,-0.11421068034164225,0.00335736297810909,-0.02919109676983199,-30.637919712912932
115350000.0,-0.9930436403094869,-0.11403226859645434,0.0033474095589793806,-0.029150729131061214,-30.65011900501579
115472500.0,-0.9930652603970174,-0.11385440539458827,0.0033375088774474488,-0.02911054790522182,-30.662278492697
115595000.0,-0.9930867783652718,-0.11367708790659657,0.003327660555623588,-0.029070552048207892,-30.674398309041848
115717500.0,-0.9931081948898393,-0.1135003133224033,0.0033178642190618566,-0.02903074052423538,-30.686478586300563
115840000.0,-0.9931295106405873,-0.11332407885113362,0.003308119496722216,-0.028991112305762682,-30.69851945589444
115962500.0,-0.9931507262817251,-0.11314838172094722,0.0032984260209332223,-0.028951666373412333,-30.710521048421842
116085000.0,-0.9931718424718603,-0.11297321917887201,0.0032887834273551473,-0.028912401715893498,-30.722483493664157
116207500.0,-0.9931928598640559,-0.11279858849064021,0.003279191354943597,-0.028873317329925343,-30.73440692059174
116330000.0,-0.993213779105889,-0.11262448694052611,0.0032696494459135772,-0.02883441222016128,-30.74629145736974
116452500.0,-0.9932346008395051,-0.11245091183118526,0.003260157345704039,-0.028795685399114125,-30.75813723136391
116575000.0,-0.9932553257016751,-0.11227786048349561,0.003250714702942849,-0.02875713588708205,-30.76994436914636
116697500.0,-0.9932759543238487,-0.11210533023640008,0.003241321169412218,-0.0287187627120753,-30.78171299650127
116820000.0,-0.9932964873322095,-0.11193331844675067,0.003231976400014567,-0.028680564909743928,-30.79344323843051
116942500.0,-0.9933169253477292,-0.11176182248915482,0.003222680052738827,-0.028642541523306163,-30.80513521915924
117065000.0,-0.9933372689862191,-0.11159083975582247,0.003213431788627153,-0.028604691603477672,-30.81678906214147
117187500.0,-0.9933575188583833,-0.11142036765641522,0.003204231271742067,-0.028567014208401582,-30.82840489006553
117310000.0,-0.99337767556987,-0.11125040361789697,0.0031950781691340146,-0.028529508403579325,-30.839982824859533
117432500.0,-0.9933977397213228,-0.11108094508438596,0.003185972150809319,-0.028492173261802187,-30.85152298769675
117555000.0,-0.9934177119084308,-0.11091198951700845,0.003176912889698548,-0.0284550078630837,-30.863025499000972
117677500.0,-0.9934375927219783,-0.11074353439375391,0.0031679000616252713,-0.02841801129459272,-30.8744904784518
117800000.0,-0.9934573827478949,-0.1105755772093313,0.0031589333452751974,-0.028381182650587297,-30.885918044989886
117922500.0,-0.993477082567303,-0.11040811547502766,0.003150012422165724,-0.028344521032349263,-30.897308316822144
118045000.0,-0.9934966927565668,-0.11024114671856704,0.0031411369766158304,-0.02830802554811953,-30.908661411426905
118167500.0,-0.9935162138873397,-0.11007466848397195,0.0031323066957163756,-0.02827169531303414,-30.91997744555902
118290000.0,-0.9935356465266111,-0.10990867833142534,0.0031235212693007377,-0.028235529449060968,-30.931256535254917
118412500.0,-0.9935549912367513,-0.1097431738371342,0.0031147803899158368,-0.028199527084937167,-30.942498795837643
118535000.0,-0.993574248575561,-0.1095781525931953,0.003106083752793516,-0.028163687356107348,-30.953704341921807
118657500.0,-0.9935934190963126,-0.1094136122074607,0.003097431055822241,-0.02812800940466224,-30.964873287418534
118780000.0,-0.9936125033477983,-0.10924955030340645,0.003088821999519207,-0.028092492379278338,-30.976005745540313
118902500.0,-0.9936315018743723,-0.10908596452000116,0.0030802562870027336,-0.028057135435157917,-30.987101828805873
119025000.0,-0.9936504152159943,-0.10892285251157639,0.0030717336239650217,-0.028021937733969847,-30.99816164904498
119147500.0,-0.9936692439082755,-0.1087602119476989,0.003063253718645257,-0.02798689844379111,-31.00918531740316
119270000.0,-0.9936879884825174,-0.10859804051304306,0.0030548162818030116,-0.027952016739048784,-31.020172944346427
119392500.0,-0.9937066494657578,-0.10843633590726533,0.0030464210266919842,-0.027917291800462776,-31.031124639665983
119515000.0,-0.9937252273808104,-0.10827509584487999,0.0030380676690340775,-0.027882722814989193,-31.0420405124828
119637500.0,-0.9937437227463056,-0.10811431805513548,0.003029755926993757,-0.027848308975764246,-31.052920671252238
119760000.0,-0.9937621360767337,-0.10795400028189282,0.003021485521152754,-0.027814049482048863,-31.06376522376859
119882500.0,-0.9937804678824835,-0.10779414028350444,0.0030132561744850446,-0.027779943539173766,-31.07457427716958
120005000.0,-0.9937987186698813,-0.10763473583269466,0.003005067612332156,-0.027745990358485285,-31.085347937940835
120127500.0,-0.9938168889412337,-0.10747578471644131,0.0029969195623787553,-0.027712189157291664,-31.096086311920317
120250000.0,-0.9938349791948622,-0.10731728473585841,0.002988811754628542,-0.027678539158809967,-31.106789504302725
120372500.0,-0.9938529899251455,-0.10715923370607995,0.0029807439213804213,-0.027645039592113597,-31.117457619643815
120495000.0,-0.993870921622555,-0.1070016294561451,0.0029727157972049747,-0.027611689692080294,-31.128090761864744
120617500.0,-0.9938887747736945,-0.10684446982888413,0.0029647271189212005,-0.027578488699340774,-31.138689034256334
120740000.0,-0.9939065498613348,-0.10668775268080562,0.0029567776255735403,-0.027545435860227886,-31.149252539483314
120862500.0,-0.993924247364454,-0.10653147588198525,0.0029488670584091803,-0.027512530426726276,-31.159781379588498
120985000.0,-0.9939418677582705,-0.10637563731595462,0.002940995160855615,-0.02747977165642265,-31.170275655997003
121107500.0,-0.9939594115142812,-0.10622023487959217,0.0029331616784984927,-0.027447158812456556,-31.18073546952032
121230000.0,-0.9939768791002956,-0.10606526648301462,0.0029253663590597077,-0.02741469116347162,-31.19116092036044
121352500.0,-0.9939942709804729,-0.1059107300494696,0.0029176089523757606,-0.027382367983567392,-31.20155210811391
121475000.0,-0.9940115876153545,-0.10575662351522937,0.0029098892103763827,-0.027350188552251693,-31.211909131775833
121597500.0,-0.9940288294618999,-0.10560294482948536,0.0029022068870633907,-0.02731815215439334,-31.22223208974388
121720000.0,-0.9940459969735197,-0.10544969195424403,0.0028945617384898187,-0.027286258080175572,-31.232521079822245
121842500.0,-0.9940630906001111,-0.10529686286422357,0.002886953522739274,-0.02725450562504982,-31.24277619922552
121965000.0,-0.9940801107880879,-0.10514445554675135,0.0028793819999055445,-0.027222894089689996,-31.25299754458265
122087500.0,-0.994097057980417,-0.10499246800166298,0.002871846932072445,-0.027191422779947273,-31.263185211940737
122210000.0,-0.9941139326166482,-0.10484089824120171,0.002864348083293908,-0.02716009100680542,-31.273339296768835
122332500.0,-0.9941307351329473,-0.10468974428991916,0.002856885219574288,-0.027128898086336433,-31.283459893961812
122455000.0,-0.994147465962129,-0.10453900418457676,0.0028494581088489104,-0.027097843339656768,-31.293547097844044
122577500.0,-0.9941641255336856,-0.10438867597404831,0.002842066520964847,-0.027066926092884,-31.303601002173135
122700000.0,-0.9941807142738212,-0.10423875771922352,0.002834710227661912,-0.027036145677093927,-31.313621700143646
122822500.0,-0.99419723260548,-0.1040892474929121,0.0028273890025538708,-0.02700550142827807,-31.323609284390717
122945000.0,-0.9942136809483781,-0.10394014337974916,0.0028201026211098854,-0.026974992687301743,-31.333563846993716
123067500.0,-0.9942300597190336,-0.10379144347610153,0.0028128508606361648,-0.02694461879986248,-31.343485479479796
123190000.0,-0.9942463693307949,-0.10364314588997439,0.0028056335002578136,-0.026914379116448776,-31.353374272827523
123312500.0,-0.9942626101938723,-0.1034952487409196,0.002798450320900922,-0.026884272992299563,-31.363230317470343
123435000.0,-0.9942787827153649,-0.10334775015994406,0.002791301105274828,-0.026854299787363756,-31.373053703300144
123557500.0,-0.9942948872992912,-0.10320064828941976,0.0027841856378546105,-0.02682445886626048,-31.382844519670687
123680000.0,-0.9943109243466159,-0.10305394128299386,0.0027771037048637684,-0.02679474959823958,-31.39260285540107
123802500.0,-0.9943268942552793,-0.1029076273055004,0.002770055094257103,-0.026765171357142552,-31.402328798779138
123925000.0,-0.9943427974202258,-0.10276170453287226,0.002763039595703796,-0.02673572352136392,-31.41202243756489
124047500.0,-0.9943586342334291,-0.10261617115205407,0.002756057000570683,-0.02670640547381297,-31.421683858993802
124170000.0,-0.9943744050839208,-0.10247102536091598,0.0027491071019057093,-0.026677216601875872,-31.43131314978019
124292500.0,-0.994390110357818,-0.10232626536816852,0.002742189694421591,-0.02664815629737824,-31.440910396120483
124415000.0,-0.9944057504383489,-0.10218188939327769,0.002735304574479641,-0.026619223956548005,-31.450475683696524
124537500.0,-0.9944213257058797,-0.10203789566638129,0.0027284515400738006,-0.02659041897997877,-31.460009097678796
124660000.0,-0.9944368365379405,-0.1018942824282057,0.0027216303908148293,-0.02656174077259339,-31.46951072272965
124782500.0,-0.9944522833092508,-0.10175104792998375,0.0027148409279146883,-0.026533188743608042,-31.478980643006512
124905000.0,-0.9944676663917459,-0.10160819043337306,0.0027080829541711034,-0.02650476230649668,-31.488418942164994
125027500.0,-0.9944829861546014,-0.1014657082103755,0.002701356273952293,-0.026476460878955728,-31.497825703362118
125150000.0,-0.9944982429642587,-0.10132359954325683,0.002694660693181863,-0.026448283882869215,-31.507201009259347
125272500.0,-0.994513437184449,-0.10118186272446755,0.002687996019323891,-0.026420230744274294,-31.516544942025718
125395000.0,-0.9945285691762178,-0.10104049605656444,0.0026813620613681585,-0.026392300893327,-31.5258575833409
125517500.0,-0.9945436392979513,-0.1008994978521326,0.002674758629815565,-0.02636449376426851,-31.535139014398194
125640000.0,-0.9945586479053968,-0.10075886643370814,0.002668185536663679,-0.026336808795391527,-31.544389315907605
125762500.0,-0.9945735953516889,-0.10061860013370216,0.0026616425953924962,-0.026309245429007283,-31.553608568098753
125885000.0,-0.9945884819873718,-0.10047869729432451,0.0026551296209502964,-0.02628180311141258,-31.5627968507239
126007500.0,-0.9946033081604232,-0.10033915626750922,0.002648646429739719,-0.026254481292857422,-31.57195424306083
126130000.0,-0.9946180742162766,-0.10019997541483971,0.0026421928396039435,-0.026227279427512757,-31.581080823915816
126252500.0,-0.9946327804978451,-0.10006115310747549,0.0026357686698130585,-0.026200196973438734,-31.59017667162644
126375000.0,-0.994647427345542,-0.0999226877260787,0.0026293737410505538,-0.026173233392553077,-31.59924186406453
126497500.0,-0.9946620150973049,-0.09978457766074217,0.0026230078753999905,-0.026146388150600004,-31.60827647863893
126620000.0,-0.9946765440886164,-0.09964682131091736,0.0026166708963317894,-0.02611966071711922,-31.617280592298368
126742500.0,-0.9946910146525263,-0.09950941708534346,0.002610362628690187,-0.026093050565415395,-31.626254281534216
126865000.0,-0.9947054271196741,-0.0993723634019771,0.002604082898680331,-0.026066557172527927,-31.635197622383266
126987500.0,-0.9947197818183086,-0.09923565868792221,0.002597831533855503,-0.026040180019200852,-31.644110690430498
127110000.0,-0.9947340790743098,-0.09909930137936108,0.0025916083631044974,-0.026013918589853257,-31.65299356081178
127232500.0,-0.99474831921121,-0.09896328992148576,0.0025854132166391376,-0.025987772372549865,-31.66184630821657
127355000.0,-0.9947625025502145,-0.09882762276843023,0.0025792459259819244,-0.025961740858971977,-31.6706690068906
127477500.0,-0.9947766294102214,-0.09869229838320272,0.0025731063239538016,-0.02593582354438854,-31.679461730638554
127600000.0,-0.994790700107842,-0.09855731523761935,0.0025669942446621017,-0.02591001992762781,-31.68822455282667
127722500.0,-0.9948047149574213,-0.09842267181223793,0.002560909523488578,-0.025884329511049,-31.69695754638536
127845000.0,-0.9948186742710579,-0.0982883665962922,0.002554851997077579,-0.02585875180051431,-31.705660783811833
127967500.0,-0.9948325783586228,-0.09815439808762703,0.0025488215033243624,-0.0258332863053613,-31.71433433717263
128090000.0,-0.9948464275277789,-0.09802076479263397,0.0025428178813635314,-0.025807932538375447,-31.722978278106183
128212500.0,-0.994860222084001,-0.09788746522618741,0.002536840971557584,-0.02578269001576301,-31.731592677825358
128335000.0,-0.994873962330595,-0.09775449791158151,0.0025308906154856057,-0.02575755825712416,-31.740177607119943
128457500.0,-0.9948876485687144,-0.09762186138046704,0.0025249666559320596,-0.025732536785426315,-31.74873313635917
128580000.0,-0.9949012810973826,-0.09748955417278977,0.002519068936875725,-0.025707625126977867,-31.75725933549414
128702500.0,-0.9949148602135073,-0.09735757483672831,0.002513197303478731,-0.025682822811402016,-31.7657562740603
128825000.0,-0.9949283862119026,-0.09722592192863368,0.002507351602075728,-0.025658129371610987,-31.774224021179855
128947500.0,-0.9949418593853034,-0.09709459401296804,0.002501531680163151,-0.02563354434378037,-31.7826626455642
129070000.0,-0.9949552800243876,-0.09696358966224539,0.0024957373863886303,-0.025609067267323888,-31.791072215516266
129192500.0,-0.9949686484177885,-0.09683290745697151,0.0024899685705404807,-0.025584697684868193,-31.799452798932926
129315000.0,-0.9949819648521177,-0.09670254598558546,0.0024842250835373243,-0.02556043514222805,-31.807804463307345
129437500.0,-0.994995229611977,-0.09657250384440064,0.002478506777417822,-0.025536279188381774,-31.81612727573129
129560000.0,-0.995008442979981,-0.09644277963754738,0.0024728135053305104,-0.025512229375446817,-31.82442130289745
129682500.0,-0.9950216052367704,-0.096313371976915,0.0024671451215237394,-0.02548828525865562,-31.832686611101725
129805000.0,-0.9950347166610298,-0.09618427948209526,0.0024615014813357365,-0.02546444639633178,-31.840923266245515
129927500.0,-0.9950477775295051,-0.09605550078032575,0.0024558824411847558,-0.025440712349866317,-31.849131333837967
130050000.0,-0.9950607881170184,-0.09592703450643367,0.0024502878585593354,-0.025417082683694227,-31.85731087899821
130172500.0,-0.9950737486964861,-0.09579887930278086,0.002444717592008674,-0.02539355696527133,-31.86546196645757
130295000.0,-0.9950866595389344,-0.09567103381920841,0.002439171501133085,-0.025370134765051212,-31.873584660561797
130417500.0,-0.9950995209135138,-0.0955434967129822,0.002433649446574569,-0.02534681565646251,-31.88167902527322
130540000.0,-0.9951123330875177,-0.09541626664873888,0.002428151290007472,-0.025323599215886294,-31.88974512417293
130662500.0,-0.9951250963263959,-0.09528934229843224,0.0024226768941292562,-0.02530048502263379,-31.897783020462928
130785000.0,-0.9951378108937702,-0.09516272234128001,0.0024172261226513545,-0.025277472658924247,-31.90579277696825
130907500.0,-0.9951504770514528,-0.09503640546371142,0.0024117988402901263,-0.025254561709862983,-31.913774456139095
131030000.0,-0.995163095059456,-0.09491039035931442,0.002406394912757906,-0.025231751763419737,-31.921728120052897
131152500.0,-0.9951756651760122,-0.09478467572878448,0.002401014206754152,-0.025209042410407164,-31.92965383041644
131275000.0,-0.995188187657587,-0.09465926027987283,0.00239565658995667,-0.0251864332444595,-31.937551648567897
131397500.0,-0.9952006627588933,-0.09453414272733567,0.0023903219310129537,-0.025163923862011564,-31.945421635478883
131520000.0,-0.9952130907329073,-0.09440932179288378,0.00238501009953159,-0.02514151386227779,-31.953263851756493
131642500.0,-0.9952254718308812,-0.09428479620513211,0.0023797209660737636,-0.02511920284723156,-31.96107835764532
131765000.0,-0.9952378063023595,-0.09416056469955046,0.0023744544021448584,-0.025096990421584753,-31.96886521302943
131887500.0,-0.9952500943951921,-0.09403662601841424,0.002369210280186133,-0.02507487619276742,-31.976624477434385
